Inteiro Teor;Título;Estágio;Órgão;Amostras
https://pje.trt2.jus.br/jurisprudencia/a19086020a0224305f4d619fb8fc87ca;Processo ATOrd - 1001761-60.2022.5.02.0434;Sentença - Data de assinatura: 25/10/2023;Órgão julgador: 4ª Vara do Trabalho de Santo André;• Destaco que o fornecimento de lanche, salada ou carne grelhada, como informado em defesa, notoriamente, não configura refeição “do tipo prato comercial”, a qual é conhecida por conter alimentos tais como arroz, feijão, macarrão, batata, salada e proteínas variadas (carne de vaca, carne de frango, peixe etc), propiciando uma alimentação completa nutricionalmente e diversificada....
https://pje.trt2.jus.br/jurisprudencia/d4835ed5b1fca06f1bcd18ffff7d6d9d;Processo ATOrd - 1000198-33.2023.5.02.0713;Sentença - Data de assinatura: 25/10/2023;Órgão julgador: 80ª Vara do Trabalho de São Paulo;"• “As empresas fornecerão, sem ônus para o trabalhador, mensalmente, a todos os seus empregados, independente da jornada de trabalho, uma cesta básica in natura contendo no mínimo, os seguintes mantimentos de primeira linha: 2 pacotes de 5 kg de arroz agulhinha tipo 1; 3 latas de 900 ml de óleo de soja; 4 pacotes de 1 kg de feijão; 2 latas..."
https://pje.trt2.jus.br/jurisprudencia/fe4530d35220455d0d5efd65eed9f732;Processo ATOrd - 1001144-41.2023.5.02.0604;Sentença - Data de assinatura: 24/10/2023;Órgão julgador: 4ª Vara do Trabalho de São Paulo - Zona Leste;"• março de 2022 foi contratada a terceira; que tinha apenas 10 minutos de intervalo; que mesmo com mais um funcionário continuou fazendo apenas 10 minutos de intervalo de almoço; que não podia anotar o horário de intervalo que efetivamente faziam, anotavam 1 hora; que havia as seguintes refeições: 08:35, 09:20, 11:50, 13:25, 15:50 e 16:30; que o café da manhã era pão com manteiga, café com leite echocolarte; que o almoço era composto de arroz..."
https://pje.trt2.jus.br/jurisprudencia/a5b783073224a00e63df7810d2f3a983;Processo - 1001099-49.2021.5.02.0073;Acórdão - Data de assinatura: 23/10/2023;Relator(a): Libia da Graca Pires;Ementa:
https://pje.trt2.jus.br/jurisprudencia/7aa66e283ebdf50e668479afd8676f9b;Processo ATSum - 1000058-24.2023.5.02.0446;Sentença - Data de assinatura: 22/10/2023;Órgão julgador: 6ª Vara do Trabalho de Santos;• Por derradeiro, aduz que a alimentação fornecida pela reclamada limitava-se a arroz feijão e frango frito todos os dias, o que impinge riscos à saúde da reclamante. A reclamada, por sua vez, alega, em síntese, que o contrato de trabalho do reclamante foi rescindido por justa causa em 24/04/2023, por abandono de emprego....
https://pje.trt2.jus.br/jurisprudencia/25e063d3673409948344ca646f9dd971;Processo ATOrd - 1001379-57.2023.5.02.0717;Sentença - Data de assinatura: 20/10/2023;Órgão julgador: 17ª Vara do Trabalho de São Paulo - Zona Sul;"• A única testemunha ouvida por este juízo, HERCULES BARBOSA ALVES, confirmou a tese defensiva de fornecimento de duas refeições, declarando que ""a janta oferecida era frango, arroz, feijão, macarrão, salsicha ao molho; essa é a janta das 18 h; a janta da noite era a pizza"" e que ""nunca teve comida estragada; que a pizza que servem é a mesma que servem aos clientes, da mesma qualidade""...."
https://pje.trt2.jus.br/jurisprudencia/2985a95771af4e58f879d878b5358347;Processo ATSum - 1001125-77.2023.5.02.0008;Sentença - Data de assinatura: 20/10/2023;Órgão julgador: 8ª Vara do Trabalho de São Paulo;• Em audiência, a reclamante afirmou que fazia a separação de produtos de mercearia, como arroz e feijão e que também ficou um tempo conferindo os referidos produtos (id 587aea4)....
https://pje.trt2.jus.br/jurisprudencia/d4ef31f37e7a383402bd70704b62e6ee;Processo ROT - 1000483-32.2021.5.02.0281;Acórdão - Data de assinatura: 19/10/2023;Relator(a): Regina Celi Vieira Ferro;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/6748102e294172fac87c9529aae1e2a0;Processo ATSum - 1001061-18.2023.5.02.0089;Sentença - Data de assinatura: 19/10/2023;Órgão julgador: 89ª Vara do Trabalho de São Paulo;• Cita, por exemplo, um episódio que teria ocorrido em meados de janeiro de 2023 “quando a Autora servia um dos pratos e deixou que uma pequena quantidade de arroz caísse (um ato falho), imediatamente foi abordada pelo referido senhor que disse que, caso fosse um cliente, jamais gostaria de ser atendido por uma pessoa desatenta como a Obreira.” (f. 16 do PDF)....
https://pje.trt2.jus.br/jurisprudencia/0f769118e7349080cce9c4d3dd7958df;Processo ROT - 1000107-28.2022.5.02.0502;Acórdão - Data de assinatura: 18/10/2023;Relator(a): Silvane Aparecida Bernardes;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/e602083bb6992999e6b13ebe4fc04f76;Processo ATOrd - 1000698-98.2022.5.02.0466;Sentença - Data de assinatura: 18/10/2023;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• -preparar as refeições, seguindo o cardápio do dia, cozinhando diversos tipos de alimentos e elaborando pratos específicos, como arroz, feijão, pratos principais, guarnições;- servir os alimentos para as crianças;..."
https://pje.trt2.jus.br/jurisprudencia/e95865e610391dfb0a5a30bfae3a7350;Processo ATOrd - 1001552-53.2022.5.02.0382;Sentença - Data de assinatura: 10/10/2023;Órgão julgador: 2ª Vara do Trabalho de Osasco;• “a reclamante trabalhava na separação e a depoente via a reclamante trabalhando em tal local onde puxava o carrinho hidráulico, o que também era feito pela depoente, bem como pegava peso, por exemplo, pegar fardos de arroz e refrigerante do carrinho hidráulico e colocar em cima do palete”....
https://pje.trt2.jus.br/jurisprudencia/c683ef6335555ef377a30ca3333a4aee;Processo ATOrd - 1000213-88.2023.5.02.0264;Sentença - Data de assinatura: 09/10/2023;Órgão julgador: 4ª Vara do Trabalho de Diadema;• Com efeito o Expert averigua que a reclamante recebeu os equipamentos de proteção individuais regularmente, como demonstração de que a tomadora era diligente no controle da exposição ao agente, além de constatar que os alimentos como arroz, feijão, macarrão, carnes, aves, peixes, legumes, saladas, entre outros, são preparados na cozinha industrial instalada na sede da Apetece, que está localizada na cidade de São Caetano do Sul, sendo transportados até...
https://pje.trt2.jus.br/jurisprudencia/731bca7d00d3673811647913c40a2fd1;Processo ATSum - 1000663-61.2023.5.02.0351;Sentença - Data de assinatura: 09/10/2023;Órgão julgador: Vara do Trabalho de Jandira;"• que havia animais, ratos, aranhas, até fezes dos animais no local; que em média 2 a 3 vezes semana prorrogavam jornada; que o depoente não trabalhava todos os dias da semana; que o depoente não trabalhou aos sábados; no galpão em que trabalhavam não tinha água potável; que para chegar no outro galpão, demorava em média 10 minutos de caminhada; que não havia água e luz no local; que autor e depoente subiam nas caixas e carreteis, bobinas, sem utilizar EPIS; que a atividade do galpão, antes era uma fábrica de arroz..."
https://pje.trt2.jus.br/jurisprudencia/e78ba32aa0fc3d6ec8ba5ebfdf94243e;Processo ATOrd - 1000739-11.2023.5.02.0602;Sentença - Data de assinatura: 09/10/2023;Órgão julgador: 6ª Vara do Trabalho de São Paulo - Zona Leste;"• ""que trabalhava no horário noturno e não tinha jantar, por isso era autorizado a retirar os alimentos; que não pegava alimentos todos os dias porque às vezes estava muito corrido mas poderia pegar diariamente; que não falaram que alimentos era permitido pegar; que o depoente pegava arroz, ovos, frutas; que todos os..."
https://pje.trt2.jus.br/jurisprudencia/23a12d7607a281eef524056c11193539;Processo ATSum - 1000803-68.2023.5.02.0069;Sentença - Data de assinatura: 08/10/2023;Órgão julgador: 69ª Vara do Trabalho de São Paulo;"• já recebeu reclamações de empregados sobre carne mal passada ou carne de hambúrguer mal passada, arroz cru; a depoente não recebeu nenhuma reclamação de comida estragada; a depoente não recebeu nenhuma reclamação do autor nesse sentido; (...) no caso das reclamações das comidas, eram repassadas ao chefe do restaurante; visualizados os documentos de fls. 76/78, do PDF, em ordem crescente, o(a) depoente afirma que reconhece a foto 'do espeto' como tendo sido enviada..."
https://pje.trt2.jus.br/jurisprudencia/679d97386d306a45627e60e4b7f0f03b;Processo ATOrd - 1001877-47.2022.5.02.0602;Sentença - Data de assinatura: 06/10/2023;Órgão julgador: 2ª Vara do Trabalho de São Paulo - Zona Leste;"• Manipulava alimentos fracionados e em caixas como frutas, banana, laranja, maçã, melão, legumes, batata, beterraba, cenoura, sacos de açúcar, arroz, feijão; realizando preparo, lavagem, descascar, cortar, cozinhar. Manipulava ainda panelas e recipientes contendo alimento pronto. Peso dos alimentos e panelas com até 15kg. Cozinha encontrava-se no andar térreo, levava as panelas e recipientes para o subsolo através de rampas, manualmente, sem uso de carrinhos para transporte...."
https://pje.trt2.jus.br/jurisprudencia/c8f218b56bce09cb1dfed443695f7aa7;Processo ATOrd - 1001645-11.2022.5.02.0707;Sentença - Data de assinatura: 06/10/2023;Órgão julgador: 7ª Vara do Trabalho de São Paulo - Zona Sul;"• Em audiência, o reclamante declarou que: “já passou por perícia no INSS e que ficou afastado em razão de vasectomia; que atualmente trabalha como motoboy fazendo entrega de restaurantes; que trabalha como autônomo e para um único restaurante; que na reclamada trabalhou com carga e descarga de mercadorias diversas - arroz, feijão, carnes, produto de limpeza etc; que o descarregamento era feito com auxílio de hidráulicos (...) que comprou uma moto faz pouco..."
https://pje.trt2.jus.br/jurisprudencia/03ce5e200e450f91ac0d7a8d0e06a2cc;Processo ATOrd - 1000315-43.2023.5.02.0060;Sentença - Data de assinatura: 06/10/2023;Órgão julgador: 60ª Vara do Trabalho de São Paulo;• A reclamante alega que era fornecida refeição ao reclamante (arroz, feijão, etc) e não somente pizza, ressalvando que a CCT da categoria não especifica o tipo de alimentação a ser servida.Com efeito, a obrigação de fornecer refeição foi estipulada por meio de convenção coletiva....
https://pje.trt2.jus.br/jurisprudencia/76b296f8a77975bcc4c5f20a86851f38;Processo ATOrd - 1001519-13.2022.5.02.0431;Sentença - Data de assinatura: 06/10/2023;Órgão julgador: 1ª Vara do Trabalho de Santo André;• E a testemunha trazida pela autora confirmou que a reclamada fornecia lanche, batata e bebida (refrigerante), bem como que não eram servidos salada, arroz, frutas ou sucos. Dessa forma, restou comprovado que a reclamada não fornecia a refeição descrita na norma coletiva e também não há prova de que a ré facultou ao empregado o direito de receber o vale-refeição previsto na norma coletiva. Correta a sentença....
https://pje.trt2.jus.br/jurisprudencia/0b029941b74c24b14be3f16641bc5d1a;Processo RORSum - 1001380-53.2022.5.02.0466;Acórdão - Data de assinatura: 05/10/2023;Relator(a): Mauro Vignotto;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/a2f8e862edc6752af0772a17f232fb31;Processo ATOrd - 1000359-54.2023.5.02.0386;Sentença - Data de assinatura: 05/10/2023;Órgão julgador: 6ª Vara do Trabalho de Osasco;"• Sobre o tema, a testemunha Rosana Maria Fonseca, ouvida a convite da reclamante, elucidou que ""a reclamante ajudava também nas refeições, fazia compras para cozinha, como de feijão, arroz; a depoente chegou a fazer isso; a reclamante trabalhava cerca de 2 dias na limpeza, e dois dias na cozinha; no horário da reclamante não havia auxiliar de cozinha; a reclamante fazia compras e às vezes preparava alimentos; a depoente viu a reclamante preparar alimentos..."
https://pje.trt2.jus.br/jurisprudencia/8b1f1499f4b9672b9a979a8d4e3a0b3f;Processo ATSum - 1000593-57.2023.5.02.0088;Sentença - Data de assinatura: 05/10/2023;Órgão julgador: 88ª Vara do Trabalho de São Paulo;"• Depoimento do reclamante: que comparecia à sede da reclamada de terça a domingo; que trabalhava das 16h à 1h, e em finais de semana das 14h à 0h30; que quando havia muito movimento fazia pausa de apenas 30 minutos para alimentação, de sextas a domingos; que nos demais fazia uma hora; que não recebia valor da condução; que havia a janta disponível, todos os dias; que não poderia receber lanche, apenas prato de comida, com arroz, feijão e alguma proteína, como linguiça ou carne; que..."
https://pje.trt2.jus.br/jurisprudencia/1f3ff98300ecad17b584932939bad7aa;Processo ATSum - 1000123-22.2023.5.02.0057;Sentença - Data de assinatura: 03/10/2023;Órgão julgador: 57ª Vara do Trabalho de São Paulo;• De acordo com a perícia, a reclamante “consultava o cardápio do dia, retirava os alimentos na área de estoque e seguia para o pré-preparo (higienizava, descascava e picava)” e “cozinhava arroz, feijão, verduras e carnes no fogão”....
https://pje.trt2.jus.br/jurisprudencia/cf822e71a1f08f9d66f476a427a7f9d9;Processo ATSum - 1001327-46.2023.5.02.0043;Sentença - Data de assinatura: 02/10/2023;Órgão julgador: 43ª Vara do Trabalho de São Paulo;• Ademais, não foram produzidas quaisquer provas aptas a comprovar a existência de situação humilhante ou constrangedora sofrida pela reclamante no decorrer do contrato de trabalho, especialmente no que tange ao suposto fornecimento de alimentação sem nutrição suficiente (arroz com frango), o que, por si só, não configura fato capaz de ensejar a punição por indenização por danos morais, além de não ter restado comprovado referida alegação da autora....
https://pje.trt2.jus.br/jurisprudencia/517720c7d242fef995d337b78100ecdb;Processo ATSum - 1000549-03.2023.5.02.0714;Sentença - Data de assinatura: 02/10/2023;Órgão julgador: 14ª Vara do Trabalho de São Paulo - Zona Sul;• Durante a realização da prova pericial o Autor não soube precisar corretamente seu local de trabalho, pois alegou que “tinha dúvidas” entre os setores de mercearia (feijão, arroz, farináceos) e de bazar. Alegou ainda que acessava as câmaras resfriadas e congeladas sem nenhum EPI para pegar “pão de queijo, iogurtes e linguiças” para outros setores, pois recebia ordem do seu superior....
https://pje.trt2.jus.br/jurisprudencia/23b74847018805d32db632f05b98ddf3;Processo ATOrd - 1000147-63.2023.5.02.0473;Sentença - Data de assinatura: 02/10/2023;Órgão julgador: 3ª Vara do Trabalho de São Caetano do Sul;"• De acordo com os usos e costumes (art. 8º, CLT), entende-se por ""prato comercial"" uma refeição composta de alimentos como arroz, feijão, salada e algum tipo de carne...."
https://pje.trt2.jus.br/jurisprudencia/d0b2ccb00b28662e023c738aedda971b;Processo ATOrd - 1000943-83.2022.5.02.0701;Sentença - Data de assinatura: 30/09/2023;Órgão julgador: 1ª Vara do Trabalho de São Paulo - Zona Sul;"• A Reclamada, na defesa à ação trabalhista, sustenta que ""o reclamante foi admitido como cozinheiro escolar e exercia as seguintes funções juntamente com mais 2/3 funcionárias: - Receber insumos e organizar os estoques; - Observar o cardápio do dia, separar alimentos, que dependendo do dia pode ser arroz, feijão, carne ou frango, salada e legumes; - Finalizar o preparo de cocção, porcionar e organizar para servir aos alunos; - Verificar a temperatura dos alimentos e separar amostras..."
https://pje.trt2.jus.br/jurisprudencia/0593ff2f0a20ae96bd74ab3e93e15f71;Processo ATOrd - 1000346-98.2023.5.02.0016;Sentença - Data de assinatura: 30/09/2023;Órgão julgador: 16ª Vara do Trabalho de São Paulo;• Não obstante, ainda que haja a possibilidade de substituição do sanduíche por salada acrescida de proteína, fruta e suco, reconheço que a refeição fornecida não é nutricionalmente balanceada, na medida em que foi apenas retirado o pão, a batata frita e o sorvete, não havendo acréscimo de alimentos nutritivos, comuns nas principais refeições dos brasileiros como, por exemplo, verduras, legumes, feijão, arroz...
https://pje.trt2.jus.br/jurisprudencia/9ee798f56f4c5f802407101f0a178064;Processo ATSum - 1000965-67.2023.5.02.0003;Sentença - Data de assinatura: 28/09/2023;Órgão julgador: 3ª Vara do Trabalho de São Paulo;• . (…) A Reclamante durante todo o período em que trabalhou para a Reclamada só se alimentava de arroz, feijão e ovo cozinho, fornecido pela Reclamada, em ambiente precário e sem a devida higienização” Pleiteia, assim, indenização por danos morais...
https://pje.trt2.jus.br/jurisprudencia/bce35eb7862483830102d6fcf8814029;Processo ATOrd - 1000731-95.2023.5.02.0032;Despacho - Data de assinatura: 27/09/2023;Órgão julgador: 32ª Vara do Trabalho de São Paulo;• Primeiramente tendo em vista que a empresa Comércio Cerealista de Arroz Integral Ltda CNPJ  07.021.209/0001-80 foi dissolvida, conforme ficha JUCESP de id:dc0cf40, incabível sua inclusão no polo passivo, deve a reclamante esclarecer que pessoas pretende incluir como representantes legais desta....
